,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
273,54,24,148,48,22,66,21,90,75,10,61,84,52,36,160,10,38,47,144,4,15,62,24,63
274,77,27,102,45,28,45,5,51,64,50,48,75,70,40,140,16,25,48,90,6,17,22,33,34
275,71,27,134,53,11,63,13,79,87,30,62,66,44,48,232,17,47,51,107,2,18,69,26,59
276,45,35,120,59,24,52,29,85,77,7,51,73,45,44,155,19,32,55,95,0,13,49,10,67
277,49,3,128,29,1,71,0,53,80,12,53,78,40,39,82,16,44,48,118,10,11,14,13,84
278,59,18,70,32,10,52,18,47,69,9,52,82,77,32,71,13,23,29,57,0,17,30,22,36
279,36,10,120,26,0,23,8,39,44,3,19,27,21,30,134,4,25,23,59,0,10,44,27,58
280,101,37,157,57,11,108,42,65,74,14,101,130,79,68,245,30,41,73,163,6,24,52,47,85
281,41,11,45,32,3,27,12,35,46,5,20,37,24,20,73,7,28,42,39,2,6,17,19,40
282,37,12,86,63,11,29,3,71,31,17,25,5,52,32,216,16,28,37,104,0,8,66,18,73
283,69,13,64,20,9,42,16,73,68,6,25,23,45,17,146,12,32,32,74,6,8,34,18,41
284,98,45,141,60,12,94,19,96,53,5,75,106,83,58,244,24,59,72,106,4,24,58,70,110
285,73,46,81,54,34,50,2,74,63,9,47,53,75,35,172,13,22,87,146,10,15,27,42,68
286,67,17,85,35,7,62,46,96,73,7,60,85,81,58,180,15,31,73,82,6,8,22,19,63
287,75,29,82,40,7,51,20,77,58,11,27,74,48,20,171,14,15,33,113,2,15,36,37,56
288,23,11,57,31,10,31,15,46,35,3,26,50,41,23,47,9,15,33,47,4,9,43,15,46
289,70,26,71,48,9,32,14,65,50,9,54,27,15,48,170,6,38,63,73,0,5,47,44,73
290,44,13,39,12,7,36,25,43,32,6,44,54,32,14,99,19,20,29,46,8,17,23,42,48
291,49,20,79,28,20,39,0,72,41,13,34,62,75,43,149,22,30,65,71,2,12,39,31,37
292,96,20,137,78,13,71,7,83,42,3,58,70,91,40,264,21,0,35,70,14,17,55,31,82
293,48,13,33,34,0,16,17,39,52,1,41,49,55,12,136,11,22,38,84,0,15,30,36,66
294,53,17,71,30,0,41,16,68,41,7,49,33,69,31,157,13,17,45,76,2,19,27,14,65
295,28,26,100,41,14,49,17,58,62,9,22,56,41,47,171,11,36,31,144,0,10,50,12,6
296,43,12,154,39,4,14,1,66,65,12,17,34,27,18,116,12,19,22,144,6,2,49,19,55
297,67,25,132,32,10,63,14,79,45,3,37,63,5,49,141,6,23,15,117,6,9,36,34,53
298,55,29,65,43,0,34,19,31,29,13,46,53,83,34,127,19,26,46,67,2,17,21,14,55
299,56,18,56,38,12,51,42,55,40,13,57,75,42,38,130,17,34,44,68,2,11,43,32,60
300,41,4,24,36,3,33,11,33,34,3,42,37,29,14,58,14,16,32,72,0,11,16,18,22
301,49,14,63,35,6,31,13,54,42,10,16,47,43,26,82,9,20,24,44,0,7,28,20,24
302,59,20,92,40,12,45,9,47,71,2,35,67,49,48,138,20,31,53,75,4,4,24,19,62
303,35,13,43,16,0,17,27,18,24,0,28,42,43,13,54,6,11,32,43,2,7,25,17,25
304,58,20,107,50,14,36,2,38,59,1,30,50,34,26,205,1,34,19,111,0,16,57,19,67
305,23,15,118,4,12,37,3,49,28,5,28,35,41,29,184,15,26,29,81,2,6,20,17,46
306,31,19,62,19,8,38,16,54,40,11,43,50,70,33,124,10,27,48,59,2,9,3,9,30
307,63,13,30,38,13,32,9,33,55,5,38,29,48,16,108,10,22,58,60,4,17,24,24,29
308,66,33,105,49,20,55,44,78,78,12,53,86,63,54,197,17,34,69,97,6,11,57,38,79
309,98,27,64,19,6,58,30,76,70,12,48,75,42,39,176,28,17,87,95,0,20,15,29,91
310,66,26,87,32,3,65,46,82,63,5,65,70,68,16,85,14,21,82,46,6,8,27,12,65
311,42,21,92,24,4,39,21,50,40,4,50,66,47,44,160,17,20,43,65,4,10,31,29,56
312,47,22,30,29,12,32,32,43,22,9,32,46,41,27,109,2,15,33,45,0,22,27,20,49
313,52,7,50,23,3,24,3,43,50,6,26,42,34,14,121,11,22,51,55,0,6,22,12,55
314,34,19,104,12,9,32,10,34,67,2,21,56,51,31,83,9,30,46,93,0,7,2,21,66
315,107,49,123,60,14,74,58,99,120,38,87,89,73,50,222,19,25,95,104,9,37,58,36,50
316,57,38,108,48,17,66,14,73,79,12,47,22,81,54,176,6,27,79,86,0,15,65,35,58
317,23,18,77,33,1,36,4,71,70,9,25,34,53,33,162,11,46,57,56,2,7,33,5,47
318,50,17,75,12,15,54,14,47,57,9,38,58,62,41,127,15,13,58,58,10,16,19,46,50
319,108,28,74,63,19,64,1,97,62,3,35,33,97,31,173,14,33,73,124,2,26,36,54,23
320,74,14,69,47,15,38,43,58,39,9,34,65,46,34,140,13,20,86,66,4,15,23,47,41
321,48,22,49,30,14,22,14,39,51,4,52,54,46,22,114,8,24,40,66,4,6,25,29,34
322,53,29,63,65,7,55,6,61,70,3,42,58,61,33,164,9,28,48,94,0,28,55,34,79
323,54,10,52,23,7,15,32,37,45,3,33,53,43,25,98,10,8,43,38,3,11,11,33,18
324,109,50,139,87,42,72,34,176,99,51,153,110,144,75,276,38,71,110,148,10,38,77,134,86
325,30,5,39,21,12,28,23,50,35,9,35,66,19,15,96,4,12,32,40,10,12,20,44,25
326,122,40,127,79,56,107,15,146,89,13,82,126,118,71,259,13,41,117,150,7,32,104,78,121
327,67,30,68,45,32,60,22,67,66,6,69,84,57,32,166,0,32,37,119,18,23,8,38,73
328,42,5,75,41,12,45,31,63,51,21,50,44,59,36,90,11,35,40,105,0,10,21,29,55
329,68,7,137,41,13,46,15,81,79,16,75,75,81,38,233,20,41,95,149,14,19,32,46,61
330,55,12,91,47,4,25,16,69,44,12,32,63,9,14,165,2,12,38,64,0,7,40,25,45
331,41,8,148,25,15,66,4,34,34,1,34,32,32,17,125,6,23,22,120,10,8,36,60,36
332,29,5,126,23,1,26,1,58,49,5,24,59,19,18,121,4,27,50,63,4,15,29,35,77
333,98,28,89,37,40,89,32,109,104,7,84,123,118,53,223,29,30,91,129,8,28,52,60,94
334,65,25,141,54,27,66,4,79,96,9,65,77,82,50,227,11,28,82,161,0,26,57,36,2
335,64,18,78,44,24,89,11,68,81,19,57,74,55,44,149,22,36,75,84,2,21,38,45,35
336,45,14,67,37,18,33,21,55,60,18,38,76,57,51,124,17,25,60,70,2,11,28,38,60
337,20,18,43,26,12,41,21,39,36,5,38,64,20,20,77,22,28,51,43,0,11,17,24,26
338,69,15,94,44,9,59,54,82,58,14,44,71,82,32,148,21,22,92,88,4,37,33,46,8
339,37,27,120,57,30,59,16,91,72,9,51,97,80,59,209,21,30,62,113,6,25,56,24,58
340,43,30,86,52,4,38,13,85,54,8,51,59,67,44,140,22,43,62,137,6,20,41,43,69
341,25,8,89,44,32,27,5,55,34,10,16,20,48,28,124,4,26,75,109,2,9,44,24,65
342,86,24,118,57,11,70,14,80,69,4,38,73,79,53,199,14,38,74,102,4,20,35,31,76
343,49,13,49,15,15,17,7,33,23,11,37,29,35,21,67,12,22,29,45,6,16,2,30,37
344,70,14,111,50,15,39,3,57,59,38,43,46,51,28,224,14,40,45,165,0,8,48,27,99
345,75,19,2,37,0,40,9,70,41,7,35,54,46,25,174,3,37,46,105,4,18,45,20,47
346,91,23,108,86,4,35,13,67,60,5,80,74,85,55,106,16,32,80,103,2,28,38,27,74
347,50,10,90,34,15,26,3,32,31,10,27,63,45,33,175,15,28,43,62,4,10,32,15,54
348,69,24,112,21,8,81,21,65,92,14,75,66,81,52,162,5,40,49,95,2,14,38,32,46
349,64,12,61,27,15,41,4,43,37,11,27,36,49,32,119,13,40,42,91,4,16,31,11,27
350,42,39,98,21,0,82,29,84,71,27,47,79,64,37,239,19,2,67,101,2,20,53,30,72
351,43,18,86,30,11,31,0,59,48,7,42,40,49,12,161,15,16,35,72,10,11,16,17,40
352,66,12,60,35,3,44,25,45,73,7,45,63,66,33,153,11,24,49,46,4,10,34,29,51
353,90,28,124,42,0,45,0,87,78,0,85,83,53,30,208,22,18,110,108,12,15,22,65,89
354,67,23,92,29,5,64,13,69,67,9,32,76,65,24,134,10,35,95,111,2,10,35,72,58
355,55,23,66,29,17,40,23,51,1,4,23,33,58,31,165,9,17,61,88,0,12,28,22,52
356,58,15,93,56,6,34,5,80,66,3,34,63,17,11,220,2,42,48,142,7,15,62,16,39
357,69,13,251,114,20,48,3,102,114,13,73,81,71,23,234,24,47,74,240,3,12,131,43,124
358,45,31,112,35,30,71,0,70,67,16,106,100,90,46,163,18,34,80,97,14,15,59,34,48
359,68,24,128,65,25,60,28,63,75,15,75,80,95,57,172,18,35,82,121,2,18,70,52,39
360,49,15,57,37,8,29,9,49,45,6,41,63,48,23,132,22,14,36,58,4,8,24,8,25
361,56,19,99,46,9,62,15,46,42,1,31,57,64,18,146,14,38,41,78,0,14,20,43,31
362,54,5,145,52,7,24,4,44,74,7,18,45,46,50,122,19,18,13,126,2,4,45,21,32
363,29,18,45,43,24,30,22,51,25,10,23,53,41,20,102,9,26,43,27,4,10,15,11,47
364,16,15,12,23,34,42,6,44,34,0,43,33,45,36,68,8,24,33,61,0,12,28,38,34
365,43,1,106,50,8,37,2,47,40,3,30,28,29,31,167,21,21,18,129,0,12,44,34,45
366,60,13,42,25,9,41,11,41,34,4,22,74,64,24,80,10,29,68,70,2,21,34,23,53
367,85,16,177,74,0,54,1,102,93,9,46,101,66,46,178,4,60,22,150,2,8,70,42,95
368,40,12,77,39,0,33,6,56,50,5,26,39,35,25,146,20,24,29,73,4,2,20,29,35
369,47,23,103,35,11,68,19,101,19,5,50,78,75,38,140,24,25,43,94,6,9,35,49,64
370,73,41,102,49,28,56,27,49,61,12,62,58,71,29,158,5,18,59,80,2,11,30,23,36
371,27,8,59,41,15,27,8,44,5,4,23,62,37,21,81,16,4,41,62,2,14,22,12,24
372,46,9,118,22,0,46,7,80,50,17,47,40,30,35,115,9,16,63,125,0,13,41,13,41
373,52,0,92,42,13,31,1,35,41,0,25,52,30,36,135,26,2,22,103,0,12,8,11,50
374,58,24,84,33,15,36,5,84,69,5,39,52,9,39,151,24,25,29,78,12,14,48,58,60
375,35,6,48,16,7,33,11,45,20,4,33,33,38,17,99,14,22,46,57,0,4,27,12,28
376,31,5,93,22,0,15,0,43,21,1,27,42,36,37,108,12,21,27,65,0,13,21,19,21
377,42,4,87,41,1,30,9,54,36,2,43,34,22,45,97,7,18,29,35,8,15,16,16,55
378,30,6,105,46,13,32,0,46,15,6,34,42,43,20,102,7,20,14,99,0,10,29,21,88
379,26,12,77,28,10,22,23,32,42,7,56,70,51,29,119,14,14,42,38,2,9,18,19,25
380,71,31,86,41,13,63,42,64,63,12,83,93,48,29,185,19,22,62,101,4,19,44,42,33
381,59,36,82,50,11,54,17,76,69,17,35,44,62,36,133,17,25,60,95,8,19,32,45,57
382,40,19,44,40,36,52,0,70,54,18,31,39,44,24,84,10,32,41,54,0,9,35,26,64
383,41,8,219,56,4,60,6,86,45,0,63,93,61,31,259,8,30,41,134,0,13,53,64,64
384,62,15,95,55,33,63,8,89,40,6,42,58,29,30,207,10,53,43,152,2,23,36,41,83
385,72,30,88,35,18,57,11,61,61,31,66,80,72,56,168,32,26,83,92,0,22,33,43,84
386,26,6,112,21,18,37,3,51,24,0,30,47,22,36,106,14,26,38,65,4,5,26,38,59
387,45,17,90,41,8,31,31,27,55,5,42,49,31,12,128,14,10,42,83,0,10,13,15,28
388,74,19,78,31,26,41,16,50,46,4,57,37,67,35,145,14,21,60,72,4,16,22,33,57
389,92,35,141,97,24,89,3,93,71,1,33,72,50,64,248,21,23,36,215,6,44,40,27,134
390,60,23,119,34,20,51,32,70,70,14,71,94,28,24,148,12,25,54,47,18,17,11,24,50
391,33,21,73,27,10,58,47,50,61,8,34,47,58,24,116,20,20,65,52,0,23,38,48,25
392,64,38,132,61,3,24,9,82,57,3,64,72,44,30,206,10,11,16,154,0,19,20,30,66
393,79,14,55,38,19,55,24,55,44,6,42,79,48,20,128,16,22,45,65,2,16,39,48,62
394,32,26,93,21,28,49,1,36,29,0,27,39,35,34,156,12,13,27,77,0,12,41,16,57
395,77,33,54,44,10,49,33,64,70,12,36,74,71,42,155,17,24,61,79,6,20,46,21,37
396,67,9,92,22,7,40,11,42,47,5,23,47,28,29,81,8,12,12,81,0,5,38,5,50
397,70,24,82,48,17,65,6,79,58,11,88,108,74,43,149,20,23,37,82,0,16,37,40,39
398,118,42,94,64,16,87,18,115,79,2,82,105,102,59,229,30,44,98,114,2,29,43,20,93
399,29,17,75,33,18,26,9,42,28,3,20,22,31,29,80,14,27,20,38,0,4,42,17,55
400,69,6,113,56,1,29,25,45,72,8,37,47,33,35,94,16,23,28,78,5,14,60,48,91
401,48,43,109,44,3,51,45,74,44,15,87,104,40,53,217,24,56,57,107,4,31,52,25,60
402,40,10,53,25,4,23,12,39,31,6,25,46,24,17,94,8,14,32,47,0,7,12,22,27
403,30,14,41,19,0,29,30,40,23,1,41,49,26,13,108,20,6,58,65,2,14,22,28,47
404,47,19,85,36,5,50,24,65,41,23,57,60,64,42,126,6,23,51,71,2,14,40,37,60
405,72,23,83,44,8,66,36,58,59,11,44,50,59,43,142,10,17,72,83,0,18,32,12,39
406,116,38,125,70,20,121,81,95,94,41,93,156,91,46,235,26,43,95,99,6,50,63,107,104
407,67,12,103,57,3,31,2,81,40,10,37,49,49,34,207,7,55,17,141,0,12,34,16,77
408,49,5,97,41,14,25,27,64,28,6,31,40,13,31,126,10,13,21,106,6,22,38,53,44
409,98,0,109,55,3,54,24,98,64,0,48,67,84,60,170,22,36,62,105,6,16,30,75,89
410,35,11,58,37,3,32,5,40,37,3,35,52,64,33,136,21,6,29,136,0,13,28,26,44
411,56,31,192,62,3,50,28,78,67,17,68,86,73,41,245,12,59,48,180,2,23,58,69,94
412,68,30,102,42,5,64,35,62,50,14,39,51,81,14,93,19,37,60,94,6,18,29,38,62
413,47,6,129,56,7,25,1,64,53,9,15,39,52,36,143,11,6,16,156,0,1,53,16,67
414,79,18,76,37,15,37,26,60,49,6,39,28,63,36,83,11,20,34,48,6,8,20,39,33
415,28,16,43,17,10,30,0,37,38,9,36,48,31,19,80,8,18,33,43,4,11,11,18,24
416,45,7,170,20,10,22,7,33,35,5,16,39,29,16,150,5,18,5,81,0,13,27,41,51
417,32,18,36,25,22,58,34,52,46,10,50,48,58,29,75,20,2,50,54,0,13,26,18,32
418,44,18,92,45,12,47,29,55,49,13,68,63,59,43,133,7,22,33,78,10,10,42,38,46
419,61,20,86,31,14,56,12,54,73,2,42,41,28,36,141,18,25,37,84,0,11,23,23,35
420,65,16,56,45,27,51,53,83,65,14,58,87,68,47,159,12,25,48,89,6,22,39,39,55
421,50,15,204,71,12,53,0,68,65,7,53,33,45,38,172,9,40,15,193,2,2,67,12,109
422,99,9,105,85,3,63,25,101,75,7,23,52,44,43,196,12,46,35,132,0,19,43,44,98
423,54,29,120,64,45,48,20,83,75,41,53,61,80,38,141,17,47,39,146,8,23,56,51,82
424,44,20,93,40,7,44,35,56,78,6,39,86,44,46,104,5,42,41,102,6,14,29,55,59
425,59,13,95,0,6,57,64,66,32,14,43,73,80,31,144,10,28,67,106,10,13,23,34,50
426,66,13,108,39,9,52,21,57,61,3,38,63,66,35,101,15,20,39,55,2,27,37,29,48
427,60,23,119,49,7,17,14,50,70,1,47,64,75,47,116,25,16,11,176,0,9,45,11,42
428,43,7,140,40,10,54,14,115,82,11,44,41,26,44,212,5,35,45,185,6,12,72,13,80
429,52,10,69,34,7,35,31,52,70,20,52,69,63,32,144,21,25,44,66,4,15,34,46,55
430,34,20,29,35,7,32,54,57,52,2,67,56,39,13,102,0,19,62,59,8,14,10,30,37
431,182,64,194,119,39,107,48,199,168,38,188,167,150,150,345,54,53,110,192,10,67,118,123,144
432,60,29,103,50,20,71,20,94,83,9,56,106,103,61,192,18,22,68,58,12,31,77,32,44
433,25,10,53,28,0,40,1,51,42,7,46,59,63,18,45,20,23,55,36,4,18,18,33,34
434,53,12,86,44,14,37,4,105,27,2,32,32,9,26,158,14,46,21,158,0,16,34,27,84
435,34,28,122,48,8,63,19,58,60,11,71,77,75,42,203,19,42,66,150,5,16,57,33,32
436,46,11,81,34,1,22,1,31,41,3,24,17,41,19,105,8,11,73,95,4,1,34,7,63
437,33,4,20,22,9,33,1,29,32,3,36,50,14,24,60,12,1,30,47,0,12,19,47,29
438,44,21,72,39,4,58,23,59,35,17,61,84,52,25,107,13,30,57,74,8,21,24,27,18
439,52,19,53,31,8,37,21,44,43,10,41,57,33,24,114,12,23,48,67,6,13,41,32,33
440,98,30,104,48,4,103,37,108,77,14,81,128,48,36,158,13,46,62,83,4,25,47,78,85
441,66,11,90,18,20,25,6,61,47,4,41,48,66,25,131,10,9,57,64,0,8,44,20,48
442,42,18,122,59,13,23,18,59,52,5,32,58,34,27,138,11,34,65,114,6,11,43,45,55
443,62,22,85,53,15,41,9,78,61,2,69,77,18,49,76,6,20,50,79,6,17,16,19,77
444,77,14,51,13,10,43,31,63,45,12,48,64,65,33,136,7,20,64,64,2,3,33,65,42
445,70,32,115,60,14,84,60,100,96,8,56,96,75,41,235,26,36,98,111,6,7,6,23,90
446,87,19,143,63,8,72,17,126,87,9,50,90,81,49,177,17,29,69,135,2,20,52,37,61
447,51,9,68,42,6,35,14,53,50,5,31,52,76,25,95,10,15,35,69,6,10,25,29,36
448,58,35,96,59,3,74,41,85,84,1,61,92,84,47,176,14,27,111,75,2,33,22,34,77
449,88,38,95,60,18,61,46,88,89,4,66,90,111,66,225,23,34,117,121,8,34,65,52,102
450,62,12,124,61,3,21,4,52,87,5,28,19,33,36,213,10,46,78,136,2,16,43,13,46
451,64,30,39,31,4,25,19,58,43,0,45,57,66,34,110,12,12,49,54,0,10,38,43,48
452,84,8,119,46,14,45,14,93,24,1,56,47,77,48,107,21,44,65,143,0,19,44,71,77
453,61,22,106,56,15,66,38,99,59,23,67,99,49,45,129,27,36,62,105,4,21,39,40,69
454,60,21,32,27,5,41,28,66,52,11,58,65,57,42,128,18,4,65,55,4,14,30,49,30
455,86,26,144,45,18,69,31,91,96,13,58,92,80,49,222,21,44,58,152,0,25,80,60,61
456,60,18,80,45,17,54,7,58,64,13,40,82,76,43,113,6,30,68,91,6,23,46,47,43
457,34,1,83,34,14,32,0,48,36,0,24,33,44,25,121,15,19,20,78,3,3,34,36,35
458,99,41,111,48,9,76,64,71,101,20,48,93,93,43,205,1,30,50,111,6,17,29,47,35
459,54,5,105,38,27,18,6,48,46,2,29,47,30,28,109,11,19,22,74,0,10,42,21,35
460,56,0,100,18,18,32,2,39,18,4,35,23,25,20,113,13,21,12,141,0,9,32,18,39
461,66,19,69,46,20,39,1,61,72,26,24,52,60,13,145,19,33,36,86,2,17,46,31,59
462,69,29,81,51,0,66,45,48,58,18,55,50,67,37,96,15,28,38,81,2,6,21,20,57
463,73,15,119,36,11,28,23,53,33,11,35,58,56,40,147,18,26,21,120,0,14,43,25,84
464,69,20,91,34,15,55,4,48,67,1,41,55,58,26,122,21,31,40,89,6,16,38,18,48
465,63,10,120,53,16,70,9,77,46,4,47,64,55,53,207,16,46,34,158,4,18,63,40,73
466,102,55,120,75,15,75,23,69,86,0,67,82,65,72,187,30,45,78,132,14,25,22,53,105
467,41,23,64,24,5,32,1,56,56,14,31,62,10,20,131,16,12,61,76,6,13,26,27,44
468,59,12,125,18,8,47,14,47,63,2,39,44,37,27,150,12,18,25,111,0,15,31,27,58
469,49,14,69,44,7,46,22,62,30,21,46,61,73,28,127,5,28,44,86,2,16,23,26,31
470,33,48,111,68,12,75,6,49,37,11,31,81,40,40,254,10,44,63,130,0,10,77,24,87
471,38,25,85,32,8,33,25,83,46,20,38,32,64,38,136,17,22,53,64,2,9,33,34,56
472,55,15,68,51,10,52,60,61,46,13,59,73,44,37,171,2,30,82,89,2,20,38,70,33
473,61,29,66,43,13,65,4,73,79,28,57,69,39,36,139,12,29,67,122,0,20,46,25,73
474,54,15,45,38,14,7,16,61,42,0,39,33,32,48,91,19,24,39,43,8,10,26,4,39
475,58,36,109,37,6,24,30,12,62,8,55,67,56,26,178,8,25,83,89,2,12,21,18,1
476,34,17,69,30,8,33,27,49,47,16,45,68,48,30,59,18,14,66,63,4,13,12,22,39
477,51,23,94,46,18,50,9,61,55,2,38,30,44,40,171,12,28,70,72,2,24,50,25,69
478,50,7,64,32,19,50,21,34,38,6,31,60,55,36,128,3,22,48,108,4,22,18,31,22
479,41,18,69,55,15,56,19,72,87,18,37,80,50,41,160,19,30,51,72,0,9,44,27,45
480,84,30,161,34,28,81,23,92,33,1,96,79,82,29,212,15,44,30,113,4,13,38,26,49
481,59,39,109,57,22,90,0,64,107,51,51,100,36,49,239,15,59,34,111,0,27,46,44,44
482,34,7,73,61,22,46,0,67,59,17,29,59,46,11,130,5,40,50,87,0,8,39,15,58
483,63,40,118,22,24,37,3,49,49,3,40,39,49,41,210,8,36,11,131,4,13,21,27,37
484,40,18,91,28,17,18,5,55,41,5,32,45,56,36,107,11,8,26,80,2,9,48,43,53
485,103,23,114,89,8,52,40,119,138,46,66,94,117,65,285,13,55,65,109,10,27,88,74,72
486,38,6,93,58,10,44,14,72,14,11,45,44,28,19,174,13,50,16,95,4,18,40,51,102
487,41,6,58,23,11,40,0,43,38,1,45,34,41,34,65,9,10,25,49,0,4,35,42,52
488,60,13,71,37,6,34,19,64,41,5,55,43,40,21,126,24,12,40,75,6,18,46,23,41
489,72,29,67,24,7,50,2,55,81,17,46,59,75,21,202,26,52,43,92,8,16,0,26,65
490,86,18,75,42,23,36,11,54,51,6,69,85,69,44,200,8,38,61,85,0,27,45,45,73
491,44,8,28,10,6,37,21,37,17,9,47,36,52,31,54,11,21,31,42,2,12,15,22,34
492,86,41,86,62,0,62,79,127,105,23,85,95,108,58,170,29,30,92,104,10,28,55,67,69
493,35,2,159,56,6,45,5,63,34,6,28,43,37,36,133,7,10,18,95,2,5,39,19,94
494,32,13,119,30,18,43,31,80,48,11,39,52,75,39,98,17,22,75,49,2,15,11,51,53
495,65,24,130,38,16,53,12,53,40,14,55,40,81,41,169,22,43,61,60,4,35,38,42,61
496,69,21,48,42,30,52,15,83,81,13,36,36,34,33,109,13,26,60,155,4,11,34,15,68
497,58,37,109,74,20,85,49,89,114,5,64,79,86,45,230,19,29,100,102,8,30,1,82,95
498,30,15,45,21,7,31,16,45,46,11,42,37,30,17,85,9,18,39,44,0,8,35,12,22
499,23,7,67,50,9,38,0,42,61,0,20,1,23,15,149,15,24,25,94,2,10,23,11,55
500,46,16,92,46,9,51,30,72,39,18,52,79,73,35,134,19,21,54,67,2,16,43,24,56
501,42,12,81,42,12,15,2,36,37,13,18,34,28,26,137,8,27,34,50,0,8,26,22,54
502,45,6,108,58,6,46,10,34,39,12,45,51,27,48,190,5,22,32,135,0,19,13,45,94
503,54,14,154,75,9,32,4,65,67,3,39,51,39,20,232,3,30,46,121,2,19,58,13,67
504,57,16,122,30,24,64,36,67,77,16,45,77,54,39,124,19,26,46,166,14,15,54,19,68
505,66,24,120,50,3,69,40,65,75,9,40,66,56,33,108,16,29,42,59,4,12,28,13,29
506,36,15,62,13,0,16,50,40,50,17,34,52,39,17,101,15,19,47,67,6,9,29,22,23
507,62,37,120,47,13,45,14,96,72,11,41,62,73,47,211,14,43,69,163,4,28,54,36,96
508,43,13,48,32,4,13,13,29,42,7,27,37,48,22,71,4,19,52,52,0,10,27,14,24
509,51,29,120,66,20,26,7,125,42,1,52,60,56,32,178,16,31,29,141,0,21,46,20,70
510,29,2,58,28,6,27,28,63,43,11,25,29,34,33,93,8,23,63,62,4,16,15,20,47
511,65,22,59,34,9,46,15,70,33,24,46,34,58,37,140,14,24,66,49,0,17,29,29,26
512,69,14,54,13,5,19,34,38,45,14,47,47,44,7,72,5,15,37,54,2,15,36,10,35
513,63,16,94,53,29,60,26,84,69,4,69,86,70,42,219,21,47,47,164,2,31,44,66,76
514,63,13,58,34,14,21,10,61,59,6,37,45,54,35,139,12,22,45,62,2,4,39,33,48
515,67,26,96,48,30,64,26,43,65,11,63,91,64,43,150,17,33,88,89,10,19,60,50,76
516,54,20,132,50,22,75,28,90,72,37,67,92,69,54,153,14,37,78,139,6,21,46,33,61
517,96,29,133,48,12,108,56,130,55,8,66,105,98,30,233,8,44,107,172,10,20,34,30,108
518,58,4,174,87,38,23,0,86,79,10,21,47,28,20,192,7,53,28,228,0,5,57,19,109
519,123,30,133,60,17,96,5,118,86,9,80,129,97,22,237,18,58,74,126,4,25,37,59,95
520,52,27,63,12,7,12,9,34,15,1,34,48,54,26,66,1,22,37,63,0,9,28,13,47
521,60,29,128,20,36,79,28,73,62,19,57,56,67,49,188,0,28,82,121,0,25,23,63,86
522,60,9,32,8,10,24,30,61,28,9,44,47,46,33,98,15,8,54,28,0,8,22,33,25
523,47,19,102,37,25,29,11,67,63,9,27,62,51,46,164,12,31,27,88,0,19,5,34,55
524,42,14,113,35,7,31,0,46,32,0,19,43,29,31,135,12,9,11,109,0,5,38,41,31
525,95,32,93,50,12,95,43,104,105,13,71,131,64,41,236,1,47,99,177,6,17,25,70,52
526,54,23,54,29,6,58,11,55,44,9,47,88,67,34,162,18,38,40,62,4,14,48,8,77
527,61,23,108,59,4,67,1,63,94,13,72,108,89,53,203,4,0,111,99,15,4,51,22,39
528,47,30,79,47,32,56,31,78,64,14,59,82,47,45,159,15,27,62,91,2,24,35,23,49
529,54,6,49,22,3,30,12,48,49,4,14,51,41,28,101,9,22,52,61,2,14,16,5,45
530,39,4,122,47,4,29,4,42,77,1,38,36,37,18,169,19,19,26,105,2,6,27,11,62
531,54,41,98,57,18,74,10,69,62,11,45,63,65,44,151,16,27,54,123,8,17,56,52,72
532,53,22,53,45,0,18,2,47,32,0,30,24,27,47,102,9,29,16,67,0,8,30,36,53
533,43,15,60,33,24,28,16,53,52,17,34,54,27,23,103,8,15,21,50,2,11,42,37,52
534,60,2,44,27,0,39,56,66,60,6,41,65,39,38,121,16,10,54,78,4,26,27,37,69
535,50,25,101,35,20,39,16,53,44,6,20,59,55,28,122,13,3,37,71,4,13,28,21,39
536,40,9,77,42,9,27,4,38,27,4,32,38,47,27,105,21,36,25,71,0,16,29,16,36
537,54,12,95,44,1,34,2,45,38,5,44,66,54,29,130,19,30,33,93,2,21,27,24,57
538,59,14,71,43,1,40,11,89,48,8,26,55,53,44,128,9,25,5,100,0,24,45,16,54
539,20,8,52,14,9,29,19,35,33,1,18,33,38,26,83,4,8,19,39,4,7,14,7,29
540,105,34,100,70,8,66,58,101,97,38,64,115,99,64,230,27,57,64,124,12,26,74,35,89
541,56,1,93,35,13,65,18,37,65,13,59,63,61,31,165,27,18,74,90,2,29,57,29,68
542,56,27,128,35,13,27,21,65,46,15,52,29,57,33,147,10,31,23,106,2,17,20,46,68
543,118,37,116,98,35,70,63,118,129,20,106,142,39,60,287,28,39,77,140,10,27,49,42,77
544,30,13,36,51,8,19,11,31,33,8,18,33,25,18,105,3,22,18,59,0,8,24,54,48
545,35,21,109,7,10,28,23,72,45,19,19,83,63,24,126,9,21,30,84,10,14,43,25,53
546,51,19,68,36,1,43,33,40,45,1,46,67,30,30,116,13,13,52,53,0,15,22,21,30
547,61,24,129,49,10,44,9,68,72,20,37,63,60,30,214,19,45,31,160,6,8,44,29,49
548,54,7,92,37,18,38,28,96,49,25,36,47,65,36,125,10,39,30,95,0,16,41,75,44
